;Stoch-Stoch Value;Stoch-Stoch Mean Stopping Time;Stoch-Determ Value;Stoch-Determ Mean Stopping Time;Rel Improvement
0;2402249.9282376263;2.4919903;2397327.880660518;2.5056634;1.0020531390874043
1;2395033.810279314;2.4675395;2389246.22468137;2.4850473;1.0024223479096281
2;2395468.487417022;2.4665549;2389646.658541163;2.4774995;1.0024362718459028
3;2398708.06885243;2.4679651;2393532.0499810996;2.4834492;1.0021625024287315
4;2409471.752587125;2.472864;2404145.67267995;2.483733;1.0022153732062493
5;2412840.794647957;2.4863656;2407133.5661240523;2.4991083;1.0023709646212506
6;2401518.2380288993;2.4665632;2395607.689397332;2.4809706;1.0024672439722608
7;2406459.9860336124;2.477324;2400447.5626299297;2.487555;1.0025047093289117
8;2391992.9791427185;2.4880679;2385571.9871073994;2.4981027;1.002691594330425
9;2394936.214090226;2.4596286;2394159.5002706647;2.4768775;1.0003244202483057
10;2414384.9253151743;2.4779582;2407597.8690278507;2.4932673;1.0028190157395613
11;2393454.530670859;2.463075;2389151.39617213;2.478755;1.001801114197126
12;2405310.795564415;2.4760013;2401216.9697892037;2.4820473;1.0017048962366657
13;2392791.555744235;2.4748874;2386882.6102457885;2.48385;1.002475591163588
14;2422506.1285099667;2.4717455;2418282.4756450276;2.4832697;1.001746550664563
15;2391369.9810886574;2.4667969;2388698.4778241194;2.4845634;1.0011183928358223
16;2393868.71100088;2.4623158;2386329.198846915;2.4852474;1.0031594602109417
17;2399216.7650340395;2.4814463;2394506.893993466;2.4967468;1.0019669482064921
18;2413397.017789807;2.4711196;2407031.473323928;2.4924536;1.002644562207194
19;2409850.64959647;2.4707732;2404321.3468323536;2.485769;1.0022997353375418
20;2396083.4983055633;2.469025;2390398.488763755;2.4812043;1.0023782685474958
21;2407004.85667267;2.4727094;2401287.30182493;2.4858527;1.0023810373891515
22;2395408.7103270544;2.4685616;2389793.4408602417;2.491231;1.0023496882076937
23;2400864.657800867;2.4815214;2398135.3276278856;2.492441;1.00113810515259
24;2396242.137837594;2.4730723;2392544.736515848;2.4845884;1.0015453844040259
25;2423306.37938759;2.472388;2415964.45594327;2.4880517;1.00303892030624
26;2396157.6066965437;2.4685452;2390806.5242393957;2.488815;1.0022381913395733
27;2393882.18601068;2.47921;2388292.22814113;2.492658;1.0023405669556196
28;2395777.829251314;2.472459;2389236.443152432;2.4819722;1.0027378563212652
29;2410180.8229722343;2.4771824;2407641.5526261004;2.492904;1.0010546712584207
30;2406232.066594283;2.4795187;2400435.853624719;2.490722;1.00241465022313
31;2413913.8759805746;2.4770696;2407545.5018501864;2.491769;1.0026451729055563
32;2402704.083806255;2.4899707;2396464.759076596;2.500135;1.0026035537163764
33;2400542.077538386;2.477875;2396396.1408636356;2.4881308;1.001730071503644
34;2408383.1817079843;2.4768233;2402475.1996100913;2.491327;1.002459123032301
35;2405017.297117981;2.4865077;2397217.7752619907;2.4974728;1.0032535725107987
36;2405963.5827747067;2.4693797;2402469.6004585903;2.4804661;1.0014543294597564
37;2403956.66685161;2.467085;2397989.1668133996;2.4832532;1.0024885433682507
38;2400475.588499054;2.4781127;2395142.724129866;2.4890695;1.0022265330226303
39;2403176.763635073;2.4690168;2399367.561833609;2.4783754;1.0015875857713743
40;2398657.531042885;2.476565;2393569.2927566157;2.4892073;1.0021257952722185
41;2399189.1890353416;2.4601042;2392742.5747707626;2.4674978;1.0026942364517406
42;2406685.2071029074;2.4807663;2401067.986461079;2.4933255;1.002339467550899
43;2408766.681143804;2.4828234;2403620.8092445396;2.496292;1.0021408834036853
44;2401883.899743374;2.4870124;2394764.2424513986;2.499363;1.0029730096874536
45;2404722.33998048;2.4775617;2399214.2564044064;2.4905467;1.002295786448155
46;2409564.9305688655;2.466901;2401434.4308868246;2.479089;1.0033856846464213
47;2404055.544726968;2.477662;2397799.483539597;2.4938593;1.0026090843835431
48;2410086.1355626727;2.478359;2405423.5487721125;2.4918315;1.0019383641575057
49;2401445.9463720447;2.4792392;2397684.0045552254;2.4886396;1.0015689898292153
50;2400157.531930516;2.4720793;2393366.0468044677;2.490893;1.0028376290936007
51;2401781.6390432166;2.4711447;2396841.4939894355;2.486011;1.0020611062793137
52;2392663.519371809;2.4688165;2387953.1313068774;2.4803905;1.0019725630303111
53;2414064.2742407387;2.4779913;2406387.1729761395;2.4880517;1.0031903017730537
54;2392172.772624993;2.4813755;2386646.945008002;2.4948735;1.0023153100329938
55;2411769.2731548403;2.472046;2407436.8208013684;2.484438;1.0017996120670905
56;2408885.1151020024;2.4636927;2404081.0282683494;2.4760056;1.0019983048729075
57;2408496.690153241;2.477345;2403179.95841107;2.4962087;1.0022123735359738
58;2386028.383409636;2.4757302;2380914.291138631;2.4932835;1.0021479531161785
59;2397096.286101244;2.469092;2391219.8339862875;2.4834282;1.0024575122836616
60;2403040.419572557;2.4780207;2399013.076483923;2.489007;1.0016787499526831
61;2405966.012492553;2.4726214;2398805.290460036;2.4853644;1.0029851201600208
62;2392946.126809159;2.477399;2386218.1670201384;2.4903297;1.0028195074038104
63;2398429.887612114;2.476348;2391431.7834261046;2.4832907;1.0029263239848656
64;2405896.9404712254;2.4633503;2399705.4254092393;2.4821599;1.0025801146242481
65;2412654.1578425365;2.4855855;2408460.0350442333;2.4899626;1.0017414126609023
66;2404537.6567430934;2.4877594;2399590.2982815504;2.4973142;1.0020617513185839
67;2409233.2498311927;2.481313;2400663.7661671536;2.4880598;1.0035696309432458
68;2414054.310244335;2.480107;2406767.342557598;2.4937596;1.003027699253636
69;2408511.9803487603;2.4731724;2403356.766427712;2.4877594;1.002145005682494
70;2418653.031527567;2.4772446;2412129.9999234932;2.4911892;1.002704262044036
71;2406163.5504076085;2.4755175;2402331.6440047463;2.4931126;1.0015950780203162
72;2403111.9693190847;2.4713197;2397490.6696489016;2.4848843;1.0023446596649348
