;Stoch-Stoch Value;Stoch-Stoch Mean Stopping Time;Stoch-Determ Value;Stoch-Determ Mean Stopping Time;Rel Improvement
0;2729404.590335819;2.5035522;2513573.135876543;2.544839;1.0858663913051452
1;2701393.327771053;2.4887273;2437646.0527704707;2.5139458;1.1081975271597877
2;2711171.1247789725;2.4907885;2390942.988357303;2.4612644;1.133933823592206
3;2721290.9741402324;2.4848638;2513379.6214512326;2.5250196;1.0827218263864777
4;2726215.6649870207;2.4846425;2535452.873422158;2.4917314;1.0752381531380568
5;2721444.824760117;2.4935925;2404725.2994395574;2.5055008;1.1317071539915076
6;2708879.508813687;2.4593241;2516749.3982343823;2.5208054;1.0763405807165756
7;2723856.2044984805;2.4802911;2532036.0982677867;2.5244646;1.0757572557365678
8;2691152.500648745;2.4813297;2497776.7054342725;2.5362933;1.0774191683322834
9;2714606.0661307164;2.4729304;2479928.1838660575;2.4944146;1.0946309186658827
10;2723579.8740246277;2.4835413;2530070.4469582513;2.5319831;1.0764838098871994
11;2693911.0700764367;2.458648;2453222.638103255;2.5034606;1.098111124622294
12;2715727.674392735;2.4709027;2491829.9038905753;2.5169249;1.089852750443592
13;2714108.4309742576;2.4914017;2490398.7991129495;2.528658;1.0898288386345958
14;2743965.5895226407;2.474804;2605512.4801339563;2.5322547;1.0531385324170721
15;2704960.3810257907;2.4807706;2497544.521421499;2.5254242;1.0830479127900547
16;2711442.9098672774;2.4882894;2408166.303267421;2.512819;1.125936737088451
17;2707410.270725855;2.4756258;2505228.5860526757;2.5334644;1.0807038869821233
18;2736232.5639829948;2.4850972;2582142.7651457777;2.5413046;1.059675166267779
19;2727324.3299266673;2.4820473;2461097.2059603906;2.500911;1.1081741604197983
20;2703238.177069986;2.4889193;2442909.8747080765;2.507178;1.1065648409943973
21;2725966.574670653;2.4881308;2514099.556741853;2.5255034;1.0842715306801012
22;2696280.3263116884;2.4802618;2412708.175093056;2.5169625;1.1175327186876611
23;2717611.3456598357;2.4873755;2525681.189172955;2.5434742;1.075991442352124
24;2713326.9337743903;2.4936216;2530246.962158373;2.5361683;1.0723565621672932
25;2739655.058590253;2.4769692;2536814.3770896927;2.5291042;1.0799588189551594
26;2708145.0968549247;2.4791098;2433972.5315871756;2.5105534;1.1126440671411206
27;2705133.5826536366;2.4923282;2469641.511081718;2.5342197;1.0953547591888233
28;2702419.5326868426;2.4706106;2484122.242881895;2.5205133;1.0878770319900584
29;2714490.9384678896;2.490121;2464237.0477428567;2.5269012;1.1015543090524735
30;2716811.7433194546;2.4760141;2498565.6698246617;2.522704;1.0873485440589234
31;2729032.1436716723;2.4903674;2492556.5087855854;2.5307732;1.0948727276804255
32;2719477.165691812;2.4858694;2486362.9629324945;2.5386763;1.0937571087707867
33;2709458.8443937697;2.4769108;2516524.9894384816;2.5169706;1.0766667749237562
34;2730055.03952761;2.4887106;2321521.0760881416;2.3799012;1.1759768488201128
35;2711939.371038636;2.491552;2466882.2690388015;2.5320709;1.0993387909408903
36;2717761.610560118;2.4655952;2540400.561346087;2.4987495;1.069816174627222
37;2727023.764766943;2.489762;2508225.1900175153;2.5308774;1.087232428579469
38;2715245.382588209;2.479114;2496015.90599153;2.5253325;1.087831762638384
39;2723596.3431736436;2.4792392;2537363.8337833635;2.5292294;1.0733960604745423
40;2708589.265033663;2.4835286;2513691.7480534143;2.5361226;1.0775343743444978
41;2714246.1486041485;2.4781127;2409663.536522729;2.4761972;1.1264004735370434
42;2719495.1332345135;2.4881516;2415770.0222462122;2.5227914;1.1257260037964598
43;2722872.351807813;2.500235;2517072.636585655;2.5433865;1.0817615321190412
44;2719271.261956728;2.4906218;2510220.4568328992;2.5326257;1.0832798587688925
45;2723709.5447835275;2.4810753;2490442.8008430786;2.5293255;1.0936647667079453
46;2714022.3272605212;2.4756007;2484127.9734653886;2.5119932;1.0925452940632632
47;2717782.8340644054;2.4852767;2497294.408843705;2.5215063;1.0882909217430998
