;Stoch-Stoch Value;Stoch-Stoch Mean Stopping Time;Stoch-Determ Value;Stoch-Determ Mean Stopping Time;Rel Improvement
0;2480177.8808693266;2.467861;2432997.0642832266;2.5168538;1.0193920565210381
1;2467430.1431748783;2.4490054;2413828.2751300195;2.4947107;1.022206164621206
2;2470376.054437799;2.4485593;2414771.219751323;2.486833;1.0230269576809856
3;2470951.687753258;2.453395;2428098.801213486;2.4951446;1.017648740866045
4;2480374.645228335;2.4452255;2443150.7619015723;2.4942474;1.015236015684022
5;2486094.5942742303;2.4654536;2434537.6625227686;2.50815;1.0211772988954446
6;2470769.6625068923;2.435153;2426906.3610169166;2.4904132;1.0180737510909141
7;2481183.2775938897;2.4526606;2438028.3081997237;2.4986913;1.0177007663319677
8;2454746.686764943;2.456808;2413008.7969760927;2.5075035;1.0172970317560197
9;2470953.9461829946;2.4456007;2426098.5307176965;2.4867704;1.0184887031162864
10;2485438.502671533;2.455206;2443685.088123637;2.503865;1.0170862500863218
11;2463250.4922857964;2.4389124;2410347.033910798;2.4863071;1.0219484819533071
12;2473616.628871863;2.4449458;2430660.164701134;2.492178;1.017672756066256
13;2465260.470783568;2.4512713;2418018.8974412996;2.496655;1.0195373052676546
14;2498944.071936483;2.4505494;2468355.558844984;2.4993088;1.01239226374089
15;2464485.526245176;2.4433227;2419982.9174660137;2.4960625;1.0183896375705666
16;2466560.1105585005;2.44616;2416680.4969303594;2.4958208;1.0206397220035903
17;2467354.6962836627;2.4476285;2425740.1195955835;2.5067608;1.0171554142803299
18;2489567.250554497;2.4542296;2450370.030775911;2.5067525;1.0159964492245173
19;2481671.1287392657;2.4469695;2432213.8844896792;2.494598;1.020334249617181
20;2467894.9426849247;2.442993;2420678.2780841873;2.4938262;1.019505551410205
21;2483196.6593863047;2.4526606;2437299.7092058817;2.4976983;1.0188310653823436
22;2460253.4643997983;2.4432058;2407998.6833041506;2.5014784;1.0217005023540735
23;2470764.7052952275;2.447395;2432528.972452188;2.5066311;1.0157185107663875
24;2471191.6581929713;2.4627204;2429176.6256478904;2.5002477;1.0172959973768374
25;2495218.6318419315;2.4491765;2450199.6229571104;2.500677;1.0183736086084645
26;2465743.345362203;2.4462476;2413976.125223902;2.497957;1.0214447937564004
27;2465299.8187912446;2.4509208;2415249.840075448;2.5058346;1.0207224850553072
28;2462598.651774711;2.4449081;2420407.7780679036;2.4940722;1.0174313080998634
29;2481953.677418737;2.459633;2435404.057687042;2.5028887;1.019113715272325
30;2473950.9931211355;2.4509335;2427307.8052224354;2.5014868;1.01921601693792
31;2490630.2748717885;2.4592907;2446928.330389492;2.505676;1.0178599201045417
32;2471062.559541058;2.4618566;2423837.3086628267;2.5093267;1.0194836719071232
33;2474104.227072719;2.4530694;2431324.5754410843;2.4998345;1.0175952038916374
34;2484024.4198349714;2.4490097;2431886.0489468416;2.5017037;1.021439479415867
35;2472221.310080689;2.460584;2426291.535070022;2.5089054;1.0189300314272998
36;2475057.6681039752;2.4446995;2438988.411250817;2.4917274;1.0147886134623576
37;2485996.9168455848;2.4448328;2436649.2700492404;2.4957829;1.0202522568196066
38;2181577.2199266246;2.1663213;2425379.8715135856;2.498904;0.8994785705734363
39;2474509.318612897;2.4429305;2434763.049146889;2.4903798;1.0163244918144847
40;2466147.309930639;2.4482086;2425324.5422387947;2.5005395;1.0168318783655077
41;2473693.9650545707;2.4412782;2417875.516679179;2.475843;1.0230857411766405
42;2480528.7567814654;2.4557981;2430964.2899902775;2.50737;1.0203888090809372
43;2479271.3496695044;2.4633381;2441785.620053249;2.510783;1.0153517693397827
44;2475269.201622216;2.4563406;2428170.0790329096;2.510583;1.0193969619327758
45;2480609.8389561228;2.46305;2428218.5355819874;2.502092;1.0215760248126013
46;2479939.266749337;2.441825;2429784.253583882;2.488723;1.020641755782011
47;2472786.614995337;2.4487636;2430441.6711136526;2.5035899;1.0174227361162227
48;2478770.0181976166;2.450533;2433701.048436192;2.5029972;1.0185186959550288
49;2471813.8139727;2.446623;2433764.027134237;2.5041153;1.015634131499292
