;Stoch-Stoch Value;Stoch-Stoch Mean Stopping Time;Stoch-Determ Value;Stoch-Determ Mean Stopping Time;Rel Improvement
0;3959681.80031783;2.7812839;3935793.4153050887;2.8179638;1.0060695220739602
1;3942483.475041338;2.780203;3921388.789549408;2.8138497;1.0053793914921538
2;3934125.5980469454;2.7791598;3905790.133096523;2.808363;1.0072547330974893
3;3953323.234310406;2.7762227;3932060.361389546;2.8147054;1.0054075652372094
4;3953094.484310772;2.7805786;3930317.3460803307;2.813979;1.0057952415097362
5;3995406.953831901;2.7829404;3971955.689596958;2.8166618;1.005904210939806
6;3949868.4145689593;2.7707605;3928713.345985675;2.8090472;1.0053847320280824
7;3942250.2181808976;2.7745118;3920702.8414492127;2.8081667;1.0054957944029546
8;3955505.9587960485;2.7792811;3930272.3855250357;2.8167953;1.0064203115702481
9;3956409.18793747;2.7720833;3936453.814777776;2.8075454;1.0050693782014615
10;3956654.625077391;2.7841835;3936476.8346786895;2.816716;1.0051258501563998
11;3962133.7134058294;2.782815;3943283.404392032;2.8144047;1.0047803586708481
12;3959808.120048548;2.787868;3931901.189698077;2.8217816;1.0070975665470918
13;3968036.1265105507;2.7810876;3948231.877587188;2.8132157;1.0050159791869837
14;3985315.9565553474;2.7803323;3964208.883481653;2.8121893;1.0053244099123144
15;3958522.978658422;2.7859068;3935229.174567395;2.8186524;1.0059193005178886
16;3929240.8368525375;2.7750626;3912316.204291216;2.816374;1.0043259879001492
17;3953706.103043922;2.7810335;3926341.214969084;2.8143878;1.0069695644307504
18;3952227.862033227;2.7779126;3930726.5286495346;2.8165827;1.00547006596032
19;3975399.2095384155;2.7860317;3959818.154644387;2.8168623;1.0039347905094465
20;3932247.4135490865;2.7748413;3905620.2515326715;2.817876;1.0068176525882069
21;3946335.945741549;2.7641597;3924274.238644847;2.8052292;1.0056218566173194
22;3945531.5336213186;2.7825649;3923188.0280568604;2.8221614;1.0056952420849237
23;3964140.120178778;2.7779875;3945180.05451997;2.8188026;1.0048058809475846
24;3963089.320036531;2.782352;3941277.88260671;2.8140793;1.005534102917756
25;3971587.248278798;2.7743866;3947404.0113045983;2.8174129;1.006126364796951
26;3859385.1828738726;2.7093837;3414992.3308730833;2.4551933;1.1301299707127526
27;3948541.8462209306;2.7704563;3922001.448305724;2.8083756;1.0067670545931775
28;3957634.3891994795;2.7775867;3926592.415620546;2.8113673;1.0079055756985227
29;3983453.6693293955;2.782131;3960981.845402109;2.8172004;1.005673296370538
30;3983970.0314991507;2.7883434;3964809.8774971687;2.8199375;1.0048325530338107
31;3971966.6677305475;2.7884145;3954305.7669417025;2.822032;1.004466245614209
32;3968303.6719358717;2.780879;3947254.3471394936;2.815327;1.0053326497218584
33;3928116.591052023;2.7770278;3899889.3318740074;2.816053;1.0072379641512679
34;3963252.977496275;2.7739153;3939766.0762870987;2.8096561;1.0059614963818642
35;3947799.8716319557;2.778321;3925143.039061471;2.8131154;1.005772231061394
36;3959684.634502338;2.7727344;3934798.748654987;2.806527;1.0063245638308331
37;3974061.6182175577;2.781772;3953639.784937113;2.8205717;1.0051653247112318
38;3941051.9809356704;2.7705271;3917722.454215761;2.813157;1.0059548696959901
39;3973721.9420020613;2.7833157;3950570.861682972;2.8120723;1.0058601860666858
40;3947354.960413687;2.7711112;3926598.2582639656;2.809185;1.0052861792280472
41;3962318.002092508;2.7830362;3937799.379700228;2.8150682;1.006226478301225
42;3954555.352824297;2.7797859;3925662.0079670073;2.8114085;1.0073601203564269
43;3953430.087485321;2.7737985;3929650.5928563895;2.811509;1.0060512999990787
44;3934159.483601361;2.7741823;3913402.5235287133;2.804954;1.0053040697827147
45;3935189.6858510613;2.7702394;3908526.6437864625;2.814079;1.006821762903161
46;3981452.520805225;2.7819095;3952590.085590214;2.8149595;1.0073021574689045
47;3969238.8936632066;2.7794313;3951990.9394469406;2.8171418;1.004364370890658
48;3962059.184842761;2.777228;3937612.566262188;2.8163493;1.006208487546498
49;3958115.859076622;2.7743032;3937157.218036168;2.8156192;1.0053232928937768
50;3956268.5505050384;2.7733936;3934043.7966229506;2.8127608;1.0056493407371738
51;3979305.4443595964;2.7899625;3962709.982634169;2.8243144;1.004187907214546
52;3951112.3677077494;2.7799358;3927422.767054487;2.8149679;1.0060318437963909
53;3970199.0034539253;2.7836077;3948053.02946044;2.8186731;1.005609340560583
54;3977369.6634074026;2.7756257;3954339.231194642;2.8100905;1.0058240911733318
55;3949862.9451426375;2.772943;3929454.002721224;2.8138833;1.0051938367028295
56;3968773.55595563;2.7863116;3944209.2368627554;2.8178306;1.006227945227473
57;3928145.099447462;2.7748704;3904352.8038315712;2.812861;1.0060937873218172
58;3949919.1593423407;2.7802825;3919173.1264580423;2.8172293;1.0078450305440028
59;3967322.0743705984;2.7794313;3951173.989418869;2.81284;1.0040869080923729
60;3956638.88180942;2.7815843;3929793.598660057;2.815982;1.0068312196239815
61;3965897.680341546;2.7847593;3942031.592735141;2.819345;1.0060542608665004
62;3953343.038905658;2.7748203;3929541.33581529;2.8089638;1.006057119917134
63;3959307.5542119346;2.7762184;3937187.5483065126;2.8114257;1.0056182250995223
64;3973123.382131082;2.7807121;3950508.1990810707;2.8157191;1.0057246262785309
65;3969348.760747257;2.777224;3950681.518298382;2.8148968;1.0047250689184675
66;3937370.6858410453;2.7706149;3912758.5023591835;2.8130903;1.006290238323429
67;3975683.010624752;2.7794645;3955325.8209828828;2.814188;1.005146779447062
68;3964675.0427010134;2.7860613;3943194.3691130257;2.8181684;1.0054475310058884
69;3953242.751074434;2.784096;3921016.1728993;2.823238;1.008218935284652
70;3967670.1849493957;2.7782004;3948205.1136016785;2.8134577;1.0049301064123186
71;3957736.2483566445;2.7779665;3930410.6787331766;2.8082335;1.006952344642081
72;3961590.3830071106;2.773156;3935190.5624019546;2.810858;1.00670865112795
73;3952603.577826581;2.7745824;3928350.7299830923;2.8054671;1.0061737990089274
74;3956489.858186607;2.784918;3934927.3531243075;2.8179345;1.0054797720840205
75;3961850.5095708338;2.7757385;3939329.584735405;2.8087718;1.0057169435435653
76;3974049.5825945036;2.7844508;3947902.337333233;2.8170419;1.0066230729706787
77;3968810.2563811243;2.780616;3946710.6116829477;2.8149474;1.0055995097874058
78;3975284.436841006;2.7780335;3952350.439243667;2.8194199;1.005802622502707
79;3943563.9931577127;2.7807121;3919805.785191144;2.8127522;1.006061067631546
80;3947277.76712026;2.7819474;3920232.9824793884;2.8161194;1.0068987697317333
81;3956622.892951536;2.7789304;3933912.9553095847;2.8190734;1.005772862262064
82;3953183.808597439;2.7845592;3931218.3641613433;2.82562;1.0055874394147988
83;3965088.038886938;2.7831614;3941531.388302619;2.8167956;1.0059765223877777
84;3953866.504297188;2.77868;3931963.326769793;2.8173172;1.0055705447144618
85;3975091.804659399;2.7868664;3940343.566067691;2.8195117;1.0088185809204413
86;3952710.363895694;2.7810333;3923969.1628154335;2.819787;1.007324522667665
87;3958138.5344858603;2.7831488;3927739.5295099784;2.814609;1.0077395674401237
88;3962825.1678356;2.781797;3944124.636288049;2.8130322;1.004741364249876
89;3955762.2842905237;2.779669;3932857.6952934144;2.812089;1.0058239048477446
90;3968455.767451377;2.7810419;3948508.6423145537;2.8156397;1.0050518124547223
