;Stoch-Stoch Value;Stoch-Stoch Mean Stopping Time;Stoch-Determ Value;Stoch-Determ Mean Stopping Time;Rel Improvement
0;2711542.270500965;2.4903297;2494188.169903754;2.5210888;1.0871442272158633
1;2684428.634522798;2.4844172;2437135.6862781863;2.510157;1.1014686829448792
2;2676713.5113541298;2.475225;2394799.677002277;2.5135243;1.117719171694871
3;2711923.610777628;2.4908721;2440106.8098777174;2.4928372;1.1113954519529956
4;2706871.910079857;2.4867496;2512987.984952876;2.5073407;1.0771527465662025
5;2735351.8693436603;2.4993298;2511779.122523887;2.5344741;1.089009716186797
6;2700971.969088428;2.4773116;2464338.8776346673;2.5175426;1.0960229510646227
7;2700733.229323528;2.480812;2481312.3955724323;2.513662;1.088429346559757
8;2702646.0926957354;2.47326;2485144.3135754173;2.502413;1.0875207841782817
9;2711986.9831588385;2.4867413;2537116.685001426;2.5414758;1.0689248150040502
10;2709001.9887503167;2.4997885;2489942.105324766;2.5368485;1.087977902360496
11;2709476.7682799543;2.497206;2496192.750936793;2.5303771;1.0854437291603856
12;2699929.920968346;2.488014;2499689.9334563026;2.5198164;1.080105930272389
13;2719929.6917644595;2.498754;2534297.453014592;2.5407453;1.073248007462208
14;2731865.455946102;2.4810586;2498554.661535784;2.5111587;1.0933783030653845
15;2705342.135955704;2.4781585;2505098.0120754545;2.5285575;1.0799346464349906
16;2686635.3088485296;2.471829;2470530.9528885446;2.5319667;1.0874728388678214
17;2697700.8531813184;2.4897163;2488185.517529364;2.5141792;1.0842040652418843
18;2703135.287835156;2.4943142;2501299.17520555;2.5303018;1.0806925115677215
19;2723903.499268338;2.490188;2567045.4456367875;2.5335312;1.0611045098162024
20;2680493.8264191644;2.4749873;2421346.465626646;2.5205798;1.1070261379242359
21;2706225.7854304165;2.4770026;2451942.2305792687;2.5054634;1.1037069926362308
22;2690796.661077056;2.477616;2479118.50591649;2.5246813;1.08538444396885
23;2722479.492658015;2.4863074;2576181.134055703;2.549762;1.0567888479068215
24;2711400.385870272;2.4842713;2504117.3999217185;2.5142086;1.0827768641977542
25;2712319.791941218;2.4753547;2474181.23501852;2.519007;1.0962494394315925
26;2697750.454265678;2.4816177;2446327.6386083798;2.5243561;1.102775610138764
27;2698588.3142069583;2.4813044;2401370.356518162;2.4807203;1.1237701451931572
28;2703843.625267765;2.4948902;2418584.8844933403;2.5033937;1.1179444817518498
29;2718876.425543535;2.5052629;2469670.2726599765;2.532726;1.1009066496213478
30;2730499.2246488025;2.503936;2493830.2945768493;2.5389512;1.0949017784356136
31;2724238.7017195974;2.5068278;2519707.869981824;2.5487485;1.0811724383506605
32;2711858.7417094857;2.4723504;2501048.4183950312;2.5147636;1.0842887813622317
33;2684680.5558037716;2.481459;2479541.722547222;2.5352712;1.0827325595658102
34;2713068.7047999096;2.4954493;2483612.152922604;2.530477;1.0923882384805097
35;2657649.4682404986;2.4550512;2499891.6681399737;2.5496619;1.0631058545900525
36;2716487.5267018634;2.4760013;2511860.572202985;2.516274;1.081464296531162
37;2725342.0108681405;2.4994256;2509894.517114862;2.5305688;1.0858392622814033
38;2699693.296078846;2.4830902;2517199.1227516765;2.5261042;1.0724989023227038
39;2727424.3723297413;2.4833908;2519095.1697410825;2.512836;1.0827000127232476
40;2696178.7640993083;2.4738774;2464418.9649683656;2.514459;1.094042369591129
41;2708885.3762450246;2.4889233;2512371.791165461;2.5456483;1.0782183535775187
42;2713420.974357633;2.4978983;2449278.5675561144;2.504345;1.10784498353941
43;2700179.756820703;2.4778206;2451451.3108824417;2.4969013;1.10146171161308
44;2706193.438374496;2.4799235;2491550.3857013155;2.5250444;1.086148389334203
45;2699720.11149596;2.4802823;2479319.304534466;2.5293963;1.088895692684036
46;2718361.987865613;2.497865;2405345.201055336;2.515331;1.1301338313822658
47;2715824.790741835;2.4761848;2487771.0695736334;2.5060558;1.0916698983911275
48;2703844.5444128797;2.4916189;2446359.925097015;2.5194366;1.1052521408131117
49;2711584.938244447;2.4878511;2520203.953324094;2.5222988;1.0759386892747016
50;2712541.1232603937;2.4917316;2503810.970640469;2.5232544;1.0833649804507934
51;2714250.7190609495;2.495349;2516599.0961085027;2.5465329;1.0785391774391406
52;2705626.333824291;2.491239;2512085.1200976404;2.5349874;1.0770440508477388
53;2723635.43730135;2.4977818;2493993.196126035;2.5278277;1.092078134588347
54;2719814.435630567;2.492161;2494665.4849935477;2.5310361;1.0902521608573912
55;2693194.0513831372;2.479402;2479606.194978506;2.541901;1.0861378136726598
56;2704044.7039850107;2.4812086;2462478.48103986;2.5048416;1.0980988158089982
57;2676624.449327995;2.4860778;2412236.1135229683;2.5190403;1.1096030087282371
58;2699010.775208266;2.493217;2398449.523706107;2.4805036;1.1253148121448597
59;2711375.3426622185;2.4831445;2541293.183805898;2.5457776;1.0669274052833218
60;2714482.3832546556;2.4745367;2519660.0221671225;2.516804;1.077320892252745
61;2710743.8356720777;2.4810042;2510583.518388783;2.5300095;1.0797266116889637
62;2705115.3125106352;2.4774745;2417424.8162001157;2.473427;1.1190070087733823
63;2718437.339330338;2.4876509;2524334.6784757776;2.5339696;1.0768926016465303
64;2717680.9887054195;2.4980862;2519250.8126003924;2.5300138;1.0787655501042415
65;2723480.646119232;2.4857733;2479068.619347725;2.5124395;1.098590262836619
66;2706079.5463585323;2.4857357;2465900.4758622786;2.515815;1.0974001476731405
67;2722660.0021039797;2.4911597;2514884.572540847;2.5342197;1.0826182767319663
68;2706077.3678694093;2.4923825;2514163.8626711797;2.5387301;1.0763329343992443
69;2701898.7434793985;2.5024798;2347777.961559531;2.4767692;1.150832313667618
70;2715235.7785985433;2.4821808;2491678.4915559553;2.5206258;1.0897215623123935
71;2697556.816370717;2.4803615;2391773.2685229173;2.4945188;1.1278480497596002
72;2698038.6136205816;2.49562;2425754.155151767;2.5203044;1.1122473429100563
73;2716522.0338300457;2.485865;2539705.5538626374;2.5290377;1.069620858094549
74;2702167.3563170116;2.4885938;2514827.911935763;2.5293336;1.0744939419083535
75;2716216.4486452783;2.4867413;2497724.381716057;2.4997175;1.0874764519771019
76;2721538.3356273565;2.480295;2460749.89130644;2.4910722;1.1059792566657236
77;2725776.386217019;2.499989;2550356.2805130742;2.5407245;1.0687825881600568
78;2717944.8455253094;2.486541;2468353.215261642;2.5198665;1.1011166589613113
79;2707674.808755186;2.4889734;2487137.2442888715;2.5284116;1.088671248429385
80;2696791.1648249766;2.4855103;2455875.1124423244;2.5191364;1.0980978434783133
81;2711407.485654083;2.503844;2495860.1826684563;2.5339441;1.0863619302404888
82;2704823.405999999;2.4886022;2424236.70262132;2.514121;1.115742288315032
83;2705334.942409175;2.4813797;2476376.0367253814;2.5098984;1.092457244896682
84;2705660.196452803;2.4795022;2491363.548881556;2.5111794;1.0860158075554454
85;2707122.540667444;2.4990833;2450460.5256356336;2.5196662;1.1047403181347857
86;2709388.7261898946;2.4926746;2514941.7576821847;2.5273185;1.0773166885132623
87;2703530.242693952;2.4988582;2450588.4342539106;2.5407872;1.103216764147118
88;2721694.1040892494;2.4790223;2538369.5938236765;2.5312364;1.072221362370411
89;2702506.512401502;2.4921072;2468014.7588732694;2.5263004;1.0950122979148171
90;2724755.3325419617;2.4966216;2570788.0092143295;2.5404031;1.059891100618089
91;2705268.386995485;2.4851475;2454586.316286605;2.517455;1.1021280323472682
92;2720763.678844888;2.487288;2530708.9478566437;2.5365605;1.0750994029357699
93;2712567.5841893405;2.491089;2488179.949284146;2.5246232;1.0901814336096354
94;2709688.1030624975;2.481484;2532189.8152150554;2.5327969;1.0700967545090483
95;2717297.834689224;2.4927704;2524238.55695813;2.5432906;1.0764821839833327
96;2713403.8498438788;2.4813588;2449166.331706194;2.5024714;1.107888759826943
97;2718730.606316234;2.4857566;2533832.5538315717;2.528161;1.072971693494531
98;2696507.5907131066;2.4984033;2471646.97608155;2.5375495;1.0909760240064872
99;2727824.5460443054;2.48846;2514634.431411435;2.5270722;1.0847797643943058
100;2704309.254148043;2.48604;2484152.083835428;2.5277734;1.0886246746908916
101;2713789.0745504214;2.4940138;2499283.1457086825;2.5406246;1.0858269817127562
102;2728578.7886358122;2.4871087;2501644.730329769;2.526505;1.0907139433328443
103;2715916.8900619214;2.494665;2432652.575501517;2.5017204;1.1164425686647863
104;2709109.6388117326;2.4962294;2435180.6501174895;2.5191653;1.1124881592176856
105;2735300.8255719207;2.4839582;2525883.493999686;2.52958;1.082908547472483
106;2717921.157603798;2.4837165;2506655.104861872;2.5240805;1.0842820587212647
107;2699049.432409788;2.4899416;2456324.805990306;2.5279653;1.0988161768458076
108;2708528.855746946;2.505576;2479496.726462034;2.534395;1.0923704100274072
109;2701251.250147924;2.47684;2435572.556170434;2.5079205;1.1090826439575379
110;2709122.9645425817;2.4950278;2523700.256721496;2.5239305;1.0734725557550824
111;2716530.2567037344;2.484434;2494423.0748324017;2.523747;1.0890415038700907
112;2707141.5639133886;2.4911516;2484319.848399197;2.524118;1.089691235070947
113;2724250.954759596;2.4923115;2476542.1149950465;2.5197203;1.1000220582822775
114;2705952.975020643;2.4890153;2451156.7904850803;2.5062227;1.1039493620010896
115;2704063.5258627376;2.4644687;2490968.4110657694;2.508943;1.085547096402477
116;2708273.907055909;2.492879;2498784.753173304;2.5430071;1.0838364143276313
117;2707732.136160303;2.4780333;2535743.827797517;2.5342324;1.0678255849338576
118;2694510.566122468;2.4884183;2434489.388636067;2.5076327;1.106807274946505
119;2702512.320660192;2.480558;2508325.963325852;2.472672;1.0774167154403105
120;2717278.584006027;2.4983406;2503965.300069978;2.5277774;1.0851901917051676
121;2721163.200235189;2.4869542;2532053.685089049;2.5156274;1.074686218645277
122;2720619.124161873;2.4792893;2477431.2646700423;2.4892032;1.0981612943050592
123;2700253.536301982;2.486278;2476156.528398453;2.5231335;1.0905019554835949
124;2716006.5040202397;2.487492;2490530.400756014;2.52716;1.0905333671878814
125;2709007.69789687;2.4957497;2488094.9718466653;2.523334;1.08878789939688
126;2715837.390898893;2.4937718;2503267.978088929;2.532655;1.0849167626760625
127;2697445.1576636084;2.5030723;2419597.0730762356;2.5141585;1.1148323775388442
128;2702259.695102085;2.505196;2504977.486496026;2.5489817;1.078756080511533
129;2715295.8414487406;2.491031;2464182.0839653383;2.5055509;1.1019055203417891
130;2698121.049911993;2.4949484;2357115.113241347;2.488986;1.1446708880508247
131;2705007.672835774;2.475993;2481764.9999312973;2.5028384;1.0899531877154591
132;2719147.9312996473;2.493484;2538834.5370191066;2.5339694;1.0710221133560953
133;2712772.3197183586;2.4879804;2450215.0153775834;2.50515;1.107156842437485
134;2727208.9313273276;2.4874465;2549920.52508612;2.5330722;1.0695270321161168
135;2708446.6137218066;2.48821;2381964.445563531;2.4391124;1.1370642491185612
136;2695590.7511750376;2.4796774;2524216.080769538;2.5385845;1.0678922346272566
137;2704407.7234237776;2.490004;2488942.612904216;2.5363061;1.0865689346963876
138;2708055.874334016;2.4888525;2472078.1864076;2.510854;1.0954572105461342
139;2704985.4873445164;2.479744;2503127.958575197;2.5183768;1.0806421134316355
140;2711380.490448191;2.4815676;2530114.5567666376;2.5339317;1.0716433701378336
141;2719475.027157575;2.4929042;2493490.54822087;2.5220652;1.090629771625943
142;2703644.195383966;2.4863613;2454536.8379361676;2.514046;1.1014885389364348
143;2706983.403758897;2.488794;2533792.7012198437;2.533402;1.068352356708453
144;2710292.280614392;2.484509;2510640.1034369767;2.523534;1.0795224201605393
145;2714637.234268461;2.4867828;2458879.1533879973;2.5107665;1.1040140913505505
146;2703735.893648387;2.4870584;2469185.6685721264;2.5165286;1.0949909227408952
147;2722592.8823570395;2.4933882;2509496.770805908;2.5198624;1.0849158739832516
148;2698166.5088748424;2.4751086;2432662.3971602176;2.5233338;1.1091413720311387
149;2697977.5611527483;2.48357;2523067.188638572;2.535897;1.069324500473789
150;2721073.291310189;2.485214;2286365.601099651;2.4249513;1.1901304367076992
151;2722273.8331314414;2.4780083;2491930.8128166404;2.523534;1.0924355600605313
152;2679811.728034785;2.483199;2409709.563926469;2.511271;1.1120890949481073
153;2712409.287887836;2.4667802;2502113.7043201793;2.5195913;1.084047173077929
154;2719243.6059864615;2.5026844;2497477.5047434317;2.5098653;1.088796035528581
155;2713056.3971499414;2.4973435;2451344.93175242;2.5315828;1.1067623988805315
156;2716381.8700538124;2.4818804;2493011.504826044;2.5079832;1.0895986098721813
157;2697266.359031813;2.482139;2457043.212966116;2.511121;1.09776919868483
158;2719453.286557334;2.50258;2515632.709149591;2.5387468;1.0810215961441543
159;2697512.326639991;2.4874089;2473915.6786867045;2.5258288;1.0903816770634576
160;2689574.509095408;2.4805703;2455368.697045452;2.5051713;1.0953851909620647
161;2703561.249960546;2.502701;2421852.6498768763;2.5260625;1.1163194631589133
162;2724433.7989794547;2.5104618;2480463.647431339;2.5284367;1.098356672874751
163;2692818.7851024154;2.4994507;2457053.4222003426;2.530477;1.095954512332475
164;2734283.3937794254;2.5042114;2491594.880816956;2.5000849;1.0974028783053589
165;2726551.5503325853;2.5009527;2541423.591611306;2.5434241;1.0728441961947417
166;2707947.964776285;2.484976;2464866.8615220548;2.5212603;1.0986183501627864
167;2696889.0295603517;2.4886692;2478444.1006397367;2.5345032;1.0881379284948287
168;2688426.096276271;2.4746454;2474085.589041989;2.5240223;1.0866342329398875
169;2692074.5381349833;2.4792519;2434272.997654583;2.5113213;1.1059049419390479
170;2714953.4391426216;2.4999306;2473579.5453539686;2.5303602;1.0975808092535437
171;2701129.418969631;2.4819012;2479999.2517617727;2.5292294;1.089165416905174
172;2722698.6742307227;2.4921196;2500370.6213192972;2.527189;1.0889180391961717
173;2703444.2951119826;2.4810917;2460400.1288903947;2.5121474;1.0987823742031737
174;2713760.1353816725;2.4912724;2512021.7958570276;2.5362306;1.0803091517188916
175;2700950.1925862627;2.491744;2473267.8448924813;2.5247357;1.0920572950333567
176;2724474.1822155663;2.490893;2498695.2841567243;2.5285454;1.09035871620298
177;2722309.380883763;2.4947357;2538824.6582828066;2.5349207;1.0722715221795036
178;2709483.949607818;2.4832783;2497384.7163825217;2.5294507;1.0849285381759377
179;2710181.0933283675;2.49605;2496601.7785105202;2.5361474;1.0855480103620168
180;2734197.901451441;2.5130112;2491744.503502653;2.5306857;1.0973026719264236
181;2726348.8582827975;2.4935882;2485230.900246715;2.498345;1.097020344472679
182;2708510.9526291685;2.4905508;2375431.302176819;2.4265285;1.1402185995221663
183;2693986.8126742714;2.4821641;2372457.003952332;2.4984033;1.135526084639804
184;2720531.81591432;2.477975;2530500.6763029206;2.523359;1.075096261143481
185;2700977.4555727895;2.4718914;2497123.1727039213;2.526651;1.0816356538184426
186;2720401.310114132;2.4913979;2525335.957139151;2.5258;1.0772433277336937
187;2726565.5221814434;2.493847;2492095.2830517995;2.5098484;1.09408558361481
188;2717680.40471218;2.488498;2437188.0116439834;2.5102866;1.115088533066841
189;2741686.6590073034;2.5011153;2549071.6925819013;2.5432365;1.0755627889893935
190;2712124.366581456;2.4761267;2545489.6488281456;2.5330055;1.0654627363462361
191;2697053.0734441155;2.5003936;2449035.8244582564;2.5249152;1.1012713846440862
192;2704645.951798809;2.4847968;2416586.506108108;2.4876845;1.119200965892431
193;2717245.0575701534;2.4895284;2509550.946191555;2.5266595;1.082761464434022
194;2715333.162425141;2.4801779;2527832.8220958016;2.53868;1.0741743436078517
195;2704577.965335917;2.4875674;2502761.0908635054;2.5115924;1.080637690592665
196;2685867.7310249447;2.5024297;2431330.574318847;2.5258203;1.1046904766446282
