;Stoch-Stoch Value;Stoch-Stoch Mean Stopping Time;Stoch-Determ Value;Stoch-Determ Mean Stopping Time;Rel Improvement
0;4202902.927206408;2.767894;4025584.482357084;2.8297012;1.0440478756877312
1;4173014.6282406203;2.7772613;3955441.777329783;2.828199;1.0550059546212598
2;4172717.0056618555;2.770498;3892931.612457813;2.8039446;1.0718701022922412
3;4191605.4219658617;2.761406;4027820.50317639;2.818452;1.0406634105616943
4;4197078.147896275;2.7695546;3982596.972783899;2.8046622;1.0538546020544104
5;4202793.681123597;2.777057;3919910.393421436;2.8237052;1.0721657536297022
6;4173167.3719872697;2.7523937;4026146.1238777437;2.8180516;1.0365166200097884
7;4198268.715888182;2.7692752;4051958.645505005;2.8282156;1.03610848065922
8;4153929.7075759796;2.766776;4012419.7188818557;2.8303769;1.035267992535327
9;4179233.744961538;2.7605467;3982166.192345244;2.8161988;1.0494875259086647
10;4204765.097526328;2.7665925;4047839.082968485;2.8198164;1.038767849052626
11;4150303.6711472166;2.74732;3955347.9010833823;2.815306;1.0492891586124282
12;4187955.2749244613;2.7568915;4010066.531639716;2.822074;1.044360546609686
13;4178756.0796910347;2.7675354;3993733.65424005;2.8220944;1.0463281834667544
14;4225341.441323081;2.7791848;4115135.023493705;2.8314366;1.026780753778478
15;4173504.4163102694;2.765741;4009401.199034797;2.8164785;1.0409296074723022
16;4167688.76836377;2.7661836;3911593.5838696198;2.8201337;1.0654708059523923
17;4176706.571260949;2.764523;4012130.109168408;2.8245103;1.0410197220963637
18;4220858.985113556;2.7750542;4108543.616323996;2.82673;1.027337027248125
19;4205730.137262297;2.7686787;3974112.387239491;2.8131573;1.0582816305765557
20;4180325.7249054573;2.7830195;3958570.693596455;2.82106;1.0560189645388227
21;4194652.840253153;2.7708192;4020558.620642264;2.8252866;1.043301002680836
22;4167249.989789528;2.7650363;3929621.953892824;2.8193448;1.0604709660839768
23;4192455.6168946885;2.763659;4046468.5355520956;2.8252282;1.0360776514286363
24;4186629.2040950945;2.7787094;4040788.6341978232;2.8351672;1.0360921055516241
25;4213688.143049568;2.764748;4058319.1609373093;2.8258958;1.038284071792021
26;4165413.488471038;2.7545173;3936357.6624520654;2.8154895;1.0581897900701147
27;4172936.1647115555;2.7693086;3976351.2873689476;2.8215272;1.049438508606387
28;4168027.613197432;2.7633004;3998237.201704863;2.8274395;1.0424663177612798
29;4193361.3242920027;2.7727094;3986123.5817520134;2.8197498;1.0519897936653793
30;4188680.796887909;2.7571335;4024951.3696715566;2.8224702;1.0406786100448495
31;4208071.580935989;2.776844;4011202.1728892867;2.8252282;1.049079901625825
32;4194194.1344939554;2.7683742;4016417.3228062815;2.8328555;1.0442625348412402
33;4179072.2904816414;2.760989;4013605.0853351015;2.816078;1.0412265785069696
34;4203138.004230419;2.7748163;3816183.1984973955;2.7671056;1.1013983830454956
35;4183893.459818187;2.7674646;3973378.184289396;2.822466;1.0529814343777195
36;4186313.3114035437;2.7680652;4010313.6205786048;2.8168497;1.0438867648459738
37;4191822.910514301;2.7718663;4020355.0463998835;2.8240304;1.0426499306990218
38;4177877.8769369414;2.757509;4007574.145480811;2.818811;1.0424954661533026
39;4198287.537520481;2.768958;4065228.370375708;2.836423;1.0327310436270707
40;4186591.0961237852;2.7664757;4033513.2650409583;2.821106;1.0379514882000203
41;4177464.2816001493;2.765024;3907109.006617025;2.808872;1.0691957338598064
