;Stoch-Stoch Value;Stoch-Stoch Mean Stopping Time;Stoch-Determ Value;Stoch-Determ Mean Stopping Time;Rel Improvement
0;2394193.7139321165;2.4832156;2388447.4186600074;2.4918153;1.0024058705363224
1;2388582.276186418;2.4854105;2384447.1025801306;2.4908135;1.0017342274449337
2;2382032.3764631515;2.478313;2376525.8452456105;2.482544;1.002317050844853
3;2399322.264546336;2.4818096;2393362.401322302;2.4840624;1.002490163303619
4;2395192.108087076;2.4885812;2390718.9356325716;2.4915144;1.0018710574412717
5;2418262.8666950907;2.496192;2415139.6663750377;2.4984827;1.0012931758620571
6;2401128.1259904117;2.4698262;2396296.3903588806;2.4829443;1.0020163347284463
7;2390004.7053285213;2.480295;2384295.6049365806;2.4805493;1.0023944599738892
8;2394684.521284467;2.476819;2388374.4059365653;2.483036;1.0026420126309414
9;2162347.5826832186;2.2339737;2391953.511761085;2.4877508;0.9040090336417875
10;2389788.6806410262;2.4833324;2385684.7123146;2.4853518;1.0017202475688602
11;2401866.356707417;2.4874253;2396735.153953772;2.4981072;1.0021409135444859
12;2395314.1734281206;2.4831612;2392381.3954806933;2.4902837;1.0012258822748612
13;2405473.9225875586;2.4842417;2400088.020821363;2.4869206;1.0022440434348538
14;2413590.086927504;2.4761267;2408637.023369666;2.4851851;1.0020563760789944
15;2403238.3394704075;2.4761434;2396565.977319149;2.4811585;1.0027841345551949
16;2385796.2410884793;2.4744031;2382854.1947874525;2.4933379;1.001234673236601
17;2394787.490046986;2.4783921;2390241.40259172;2.4820766;1.00190193653676
18;2392641.1166797844;2.4724007;2388829.209074213;2.4803991;1.0015957221182206
19;2405697.8511946644;2.493505;2400478.9960541097;2.4964547;1.0021740890668627
20;2386407.4290830614;2.4761515;2380301.9516508817;2.4832823;1.002565001229338
21;2398696.706440923;2.4646442;2393719.0070156744;2.4772031;1.0020794836029874
22;2398250.5350720854;2.480858;2393486.7296615415;2.486049;1.0019903203771752
23;2405773.6897164723;2.4918902;2398832.6546844672;2.5014036;1.0028935053132826
24;2396230.750141949;2.483758;2390235.9439532966;2.485986;1.0025080395112531
25;2413558.371076962;2.474057;2409105.6162552764;2.4855564;1.0018483020385827
26;2393885.9868720346;2.4826312;2387295.0451599634;2.4901876;1.0027608408627302
27;2392303.1461173487;2.475142;2387218.9611386387;2.4808078;1.002129752260465
28;2394171.8277684385;2.4821348;2388488.345727449;2.4900708;1.0023795309912884
