;Stoch-Stoch Value;Stoch-Stoch Mean Stopping Time;Stoch-Determ Value;Stoch-Determ Mean Stopping Time;Rel Improvement
0;4185672.1938897553;2.7655828;4002986.433394751;2.8215563;1.0456373668846228
1;4151391.324066615;2.7618442;3937611.328620268;2.8157024;1.0542917971340902
2;4139631.939213526;2.755865;3912823.9064769587;2.8156354;1.0579653054054206
3;4182975.374380266;2.7655618;3957432.966579081;2.8143046;1.0569920980862881
4;4182795.8060294306;2.770331;3990819.3960715556;2.810804;1.0481045096019257
5;4221297.646012323;2.773156;4042117.7092741937;2.821865;1.0443282332741128
6;4169839.9530633646;2.7636926;3979061.2097530877;2.8173878;1.0479456668931502
7;4165231.3219495704;2.765683;3994992.5171183916;2.811893;1.0426130472339339
8;4175109.8852412445;2.7625911;4007348.7609293787;2.8203714;1.0418633701033195
9;4181504.7132292343;2.7608345;4058436.4736669473;2.8182142;1.0303240522208028
10;4181543.5746022896;2.771349;4017754.1414227798;2.8260915;1.0407664151200422
11;4182288.6667920165;2.7707233;4017076.7638966497;2.8199248;1.0411273950202304
12;4181128.630175868;2.7782795;3995949.0523952446;2.825495;1.046341826522944
13;4193408.970561428;2.7753503;4052288.754013849;2.8245063;1.0348248175571886
14;4205855.334192062;2.7637386;4018729.391379558;2.8160443;1.0465634593894033
15;4172921.992400891;2.7700055;4025354.7745428495;2.828524;1.0366594315589985
16;4147904.598044133;2.764231;3987689.9306069817;2.8269055;1.0401773132377834
17;4173608.3579421057;2.774153;4001953.8191854837;2.8210516;1.0428926835521453
18;4177157.321921706;2.776957;4025872.2571858247;2.8263628;1.0375782079190046
19;4207231.0759755755;2.7716706;4090639.7878348688;2.8215563;1.0285019689309816
20;4138490.889743673;2.7671683;3932555.072763597;2.825737;1.0523669251084016
21;4169557.0616066963;2.7642725;3965842.27158902;2.8119388;1.0513673454633012
22;4160066.476095349;2.7656453;4003520.981253402;2.8285868;1.0391019543983848
23;4191723.4133648886;2.767719;4094587.6612629243;2.829217;1.0237229631254259
24;4182786.1356513444;2.7675939;4013624.38517835;2.820847;1.0421468812820853
