;Stoch-Stoch Value;Stoch-Stoch Mean Stopping Time;Stoch-Determ Value;Stoch-Determ Mean Stopping Time;Rel Improvement
0;2254529.7898346186;2.315174;2026232.5500069417;2.3258345;1.1126707987327984
1;2233698.2173713823;2.2965937;1957046.6383915234;2.2957344;1.1413617711263315
2;2239228.507871429;2.2961266;1945783.4043513266;2.2269554;1.1508107751684362
3;2250970.4052638495;2.284573;2025291.3854504402;2.2913034;1.1114303953666482
4;2254174.98140915;2.300566;2046289.2572782913;2.275477;1.1015915630654103
5;2246016.709456873;2.3015258;1939027.7756907735;2.257919;1.1583210604895722
6;2240519.4846808794;2.2776425;2045509.0955522698;2.31353;1.095335869956598
7;2248857.3562434935;2.294157;2042714.2982575726;2.3179402;1.1009162456843622
8;2219900.0408455026;2.287185;2010684.9416541897;2.3094282;1.1040516566554637
9;2244919.45508058;2.2817483;1999443.756032143;2.2755814;1.1227719951150708
10;2246908.218504255;2.294612;2039023.6092928506;2.3090777;1.1019530172500065
11;2228506.8618444996;2.268772;1982994.324039115;2.282783;1.1238089967425149
12;2241944.439038032;2.2807593;2002689.74252245;2.2970653;1.119466680951905
13;2242443.2975801863;2.3011374;2001879.957933166;2.301684;1.1201687137601342
14;2267487.1302939714;2.2866595;2119961.6606954485;2.3338833;1.0695887441427254
15;2234503.701428743;2.2945285;2003253.2226320019;2.313943;1.1154374675074326
16;2238896.9250100185;2.3005576;1920194.3613263015;2.2803216;1.1659741170490603
17;2237623.1611442375;2.2969818;2012612.6140412434;2.32447;1.1118002269950908
18;2260272.9369428926;2.300203;2084469.0494109746;2.3381598;1.0843398886549054
19;2253323.3087251135;2.2924337;1991410.8521486882;2.28174;1.1315210551824741
20;2234322.607544844;2.3001156;1998944.2360374636;2.2764075;1.117751344566757
21;2253734.2559953886;2.2967734;2024755.7675724202;2.307897;1.113089436311374
22;2228708.3256089245;2.2900972;1933042.5610564286;2.28131;1.152953572005632
23;2241795.3064779746;2.2986968;2032576.2303260807;2.3314548;1.1029329542628419
24;2239325.632426614;2.291178;2041820.5191042915;2.32258;1.0967299091542895
25;2259492.3481636154;2.2894714;2043950.9786655253;2.3213992;1.1054532969468842
26;2239269.4817525246;2.2958887;1945056.119223799;2.2818608;1.1512621459200547
27;2236747.733269597;2.3010962;1981276.6514605035;2.3102376;1.1289426600877632
28;2232478.579757582;2.275239;2003457.3336023542;2.3005035;1.1143130139654294
29;2242149.341637788;2.3065286;1972535.257816463;2.3067913;1.1366840378406111
30;2245019.9272249197;2.2776716;2021159.4204405616;2.2910945;1.110758460970665
31;2256818.761565031;2.2984257;2008408.9723781638;2.3109179;1.1236848632939158
32;2244844.4854152235;2.2952714;2007354.1008550697;2.3166926;1.118310159856196
33;2238731.890795939;2.2844439;2028156.410746896;2.2982965;1.1038260554921875
34;2256281.903929455;2.3014383;1876289.4202462272;2.1501195;1.2025233844964927
35;2240471.8290469553;2.2978456;1985438.11188245;2.3055062;1.1284521112182644
36;2244412.698927862;2.2809093;2058149.462869284;2.275765;1.0905003448092185
37;2255544.526352449;2.2968652;2019720.376186135;2.3096075;1.116760791714952
38;2241313.117605182;2.2929552;2003486.0731672905;2.3124866;1.1187066122510714
39;2249762.5489296536;2.2790737;2053339.972608319;2.3071542;1.095660036302621
40;2238199.1985043194;2.2886329;2028748.054659203;2.3228555;1.1032415747061806
41;2244542.778415057;2.292914;1931942.5913957134;2.2518651;1.16180614704162
42;2246681.957814109;2.2963355;1929545.8723331096;2.2972906;1.1643578885727834
43;2244907.172937885;2.3049095;2027978.778045562;2.3328066;1.1069677835097391
44;2248541.9894253546;2.3047218;2023987.5167070904;2.3183491;1.1109465700082979
45;2249434.0542441523;2.2876856;2004607.3231353965;2.30425;1.1221320147258684
46;2240343.933353808;2.2792282;1998301.3679971015;2.297975;1.1211241553616638
47;2244573.2774450155;2.2967775;2007359.9117584445;2.304509;1.1181718157750657
48;2245990.210356281;2.3015633;1980602.9832212604;2.3128495;1.133993147230039
49;2251484.743887509;2.2965522;2039121.5530766605;2.32631;1.1041444491087016
50;2226221.1943149664;2.2960598;1949652.5974183849;2.2668817;1.1418553219495604
51;2253123.960905969;2.2972322;2025730.3152981685;2.3081183;1.1122526744505625
52;2232393.854121514;2.289626;2006791.8023913873;2.299331;1.1124192611616655
53;2259011.8029415705;2.306883;2032602.6389558064;2.3118567;1.1113887976166732
54;2223041.7649765643;2.2975993;2005902.8190379196;2.3258848;1.1082499829392483
55;2249969.0496027917;2.2821946;1945116.845669902;2.2715757;1.1567269362822767
56;2254084.7752744104;2.2876773;2023828.122043414;2.2962267;1.1137728301741905
57;2153422.1780329267;2.1944768;2027817.2829259196;2.321641;1.0619409333200736
58;2221281.4353949726;2.2809305;1971827.2986585621;2.3114603;1.1265091201983635
59;2230478.0847980347;2.2936687;1984024.1304169856;2.3100376;1.1242192323181328
60;2239760.061710933;2.2744923;2013267.326708688;2.3120027;1.1125000798441
61;2232000.6485551284;2.274058;2023484.148543316;2.3043754;1.1030482498031533
62;2237334.732506778;2.2865634;1989367.0531743672;2.3051643;1.1246465195735182
63;2249740.7441055807;2.3086689;2039617.2788239357;2.3263476;1.103021026279403
64;2242048.5782373133;2.2881947;1977222.670855929;2.2920334;1.133938332432099
65;2236716.6472070054;2.289776;1999607.4285893878;2.3072212;1.1185778844524923
66;2253377.800906158;2.3092532;2029217.8053211018;2.320744;1.1104662077167144
67;2254404.719600286;2.3031907;2025385.3709600114;2.3161752;1.113074455816634
68;2264971.022491613;2.3080056;2061585.4267492092;2.3400042;1.0986549444439517
69;2243440.8813973423;2.2827914;1998176.590090601;2.2509804;1.1227440520137515
70;2267045.946007987;2.2969067;2051181.9593174534;2.3148901;1.1052388286226758
71;2254106.9992130445;2.288445;2060436.523045176;2.3160625;1.0939948763292342
72;2236128.987663285;2.2910028;2021843.4619140618;2.313563;1.1059852208075303
73;2247766.1912341705;2.2993977;2000282.8323637226;2.3002532;1.1237241828336837
74;2235532.377989641;2.278106;2032763.640103376;2.314026;1.0997502778414283
75;2252154.9793418543;2.287423;2049121.9999941292;2.312203;1.099082914218044
76;2255990.528188926;2.2951503;2042713.135986229;2.3195798;1.1044088807407244
77;2246103.1560020647;2.2979624;1997761.8299561227;2.3189416;1.1243097762316323
78;2237783.203091897;2.273032;1960656.5104585816;2.2543561;1.1413438259863773
79;2226998.0881225476;2.2815812;1974599.9909519993;2.2926219;1.1278223935617773
80;2231547.9944098354;2.278352;2003466.3314112613;2.2963018;1.1138435218114753
81;2246984.7916759956;2.2791321;2041194.0943818921;2.3071418;1.1008187794881996
82;2249533.743676763;2.299352;2051897.0154788487;2.319459;1.0963190290287508
