;Stoch-Stoch Value;Stoch-Stoch Mean Stopping Time;Stoch-Determ Value;Stoch-Determ Mean Stopping Time;Rel Improvement
0;2241223.3959504133;2.3054147;2004170.590171297;2.3062072;1.1182797546983538
1;2218769.4056556774;2.288007;1946494.129570067;2.2760196;1.1398798341846268
2;2212989.074489221;2.2882488;1909856.150025106;2.2898722;1.1587202912953052
3;2239786.8711805427;2.2984927;1954165.0222235287;2.2639818;1.146160557429291
4;2231219.7235802393;2.302986;2018387.8238065827;2.2946577;1.1054464842005765
5;2256804.643712321;2.3077009;2019708.2442011067;2.3134172;1.1173914104633451
6;2227876.3048317195;2.2866926;1970907.8205975224;2.3037372;1.1303807725296313
7;2225243.3649581186;2.2873895;1986123.8639986573;2.2925966;1.1203950595901118
8;2230243.116448185;2.284715;1993413.9193594188;2.2896926;1.1188058309359408
9;2237290.940443053;2.29737;2043198.2777480201;2.3257635;1.0949945312742524
10;2227107.796906538;2.306082;1992821.4791672756;2.3163548;1.1175651307397396
11;2227888.792936404;2.3050976;2000813.486179049;2.3119776;1.1134914914987906
12;2225991.749136796;2.2973366;2007184.2341028056;2.3066204;1.1090121730314386
13;2245123.2863705503;2.303587;2039656.255211919;2.3352098;1.100736107191397
14;2258097.1379623106;2.2958472;2004901.2920213067;2.2957845;1.1262884347217594
15;2231938.1737757786;2.2822363;2011089.159103467;2.311861;1.1098156258625376
16;2213401.7676387657;2.2846982;1973127.6869493981;2.317815;1.1217732041765878
17;2226983.008002549;2.2901726;1994306.5480710838;2.2822738;1.11667035850457
18;2226348.925524398;2.2954798;2010789.8904885838;2.3215578;1.1072011730591294
19;2243651.7791839633;2.3012338;2065027.5488562817;2.3271987;1.086499683951729
20;2211699.2634015842;2.2844396;1930108.376978472;2.288178;1.1458938211873544
21;2231950.6688366984;2.290206;1953702.057534367;2.2828164;1.1424212101478204
22;2216691.125013943;2.279057;1983792.7254406235;2.3018136;1.117400571433989
23;2243773.813402449;2.3063533;2076129.1639734379;2.349801;1.0807486606990102
24;2238929.2621911713;2.2944868;2028620.6569971752;2.2814229;1.1036707402483523
25;2236634.797255785;2.2862086;1977178.2413337727;2.297645;1.1312256783419725
26;2222528.192612033;2.2937984;1948471.9262430267;2.2986343;1.1406518937624273
27;2230784.2574377507;2.298121;1927729.3689345482;2.2544312;1.1572082126189218
28;2226953.628884285;2.30395;1934178.3020408012;2.2717469;1.1513693574861064
29;2238630.9183945707;2.318199;1970790.8009772266;2.3211195;1.1359048952758122
30;2256296.167464069;2.312762;2002268.5182989067;2.3250248;1.1268699212136541
31;2246853.5552089196;2.3121903;2021793.0688387307;2.3255296;1.1113172707132972
32;2238537.8675572015;2.288032;2011260.1185621354;2.3066704;1.113002662807011
33;2215276.800878814;2.2896843;1993265.5034220752;2.3248081;1.11138069518365
34;2238338.559045187;2.3007832;1989618.106867994;2.3075843;1.125009141864276
35;2221710.5212937784;2.3101919;2006206.6073870407;2.3397038;1.1074186044015766
36;2243483.120838897;2.2860167;2035928.5953006283;2.298121;1.101945876695946
37;2248204.8621196314;2.317214;2014810.4722279534;2.3166423;1.1158393770078003
38;2226196.7784972223;2.2766328;2023842.4287542384;2.3091238;1.0999852295158876
39;2248694.184779774;2.297399;2025106.314207511;2.295509;1.1104079667342106
40;2224164.241380072;2.2823868;1977177.5398537258;2.2901475;1.124918828252833
41;2233265.330125805;2.301509;2011990.6060351422;2.332402;1.1099780105468335
42;2241121.0970755965;2.3122823;1959312.0288147056;2.28668;1.1438306222370167
43;2232892.1500237314;2.2983506;1957843.202389521;2.2823868;1.1404856871574378
44;2234457.580109851;2.2951336;2010914.7337957553;2.3098328;1.1111647562958284
45;2229295.24559425;2.293168;1985050.8990745423;2.3188164;1.1230418558202098
46;2240595.3176633413;2.3126285;1905879.6224933972;2.2988973;1.1756226842553923
47;2239773.091822898;2.2837806;1995793.3748599247;2.2802043;1.1222469820955774
48;2228542.147137148;2.3057106;1952789.9161295227;2.2913992;1.1412093685705693
49;2238083.799197712;2.3003113;2028571.952918177;2.3142807;1.1032804609065723
50;2235882.0259689246;2.301876;2015554.1561664173;2.307096;1.10931379299754
51;2238427.795124865;2.2975075;2021865.819787892;2.3333616;1.1071099640824296
52;2231918.1616786127;2.30211;2020732.9643130498;2.3279831;1.1045092058649895
53;2247553.62684097;2.3122613;2000038.212018727;2.304317;1.1237553429403804
54;2242995.349904709;2.3090196;2007761.3160902164;2.3118403;1.117162349891556
55;2218494.6442819666;2.287018;1983146.9871964783;2.320164;1.1186738343677656
56;2233514.236482393;2.2884116;2004539.772286368;2.2767746;1.114227947662449
57;2208085.5709769116;2.2982042;1922136.9760577972;2.2927425;1.148765982071465
58;2227010.372063526;2.2977083;1910451.7823054437;2.2350876;1.1656982880646556
59;2237386.323173857;2.2947452;2038949.570502592;2.34005;1.0973230312029498
60;2244494.1814129837;2.2772336;2027529.5936937148;2.2971447;1.107009332141982
61;2235873.8471593764;2.2809722;2017149.7346236645;2.303345;1.1084322639918047
62;2232312.863734807;2.2855577;1933994.279982161;2.240783;1.1542499824536179
63;2243961.9242059155;2.2998734;2031611.812184673;2.318182;1.1045229756726478
64;2241416.391455707;2.3146899;2021671.0639329248;2.311498;1.1086948967332468
65;2246986.91577066;2.302089;1979760.5928486977;2.2895758;1.134979110043527
66;2234151.5497699287;2.295726;1973730.378722147;2.288662;1.131943640253633
67;2245777.705144948;2.3093243;2018065.2053391018;2.3226507;1.1128370377742987
68;2233644.051831599;2.3050265;2024783.3965684578;2.324128;1.1031520979563108
69;2228390.2990308916;2.3060567;1876229.4526006344;2.2256076;1.1876960442882551
70;2239406.9724865146;2.2996356;1994403.8297367347;2.30826;1.122845302990679
71;2220755.967855175;2.2938983;1900227.3788832931;2.2549026;1.168679071006885
