;Stoch-Stoch Value;Stoch-Stoch Mean Stopping Time;Stoch-Determ Value;Stoch-Determ Mean Stopping Time;Rel Improvement
0;4202824.29151068;2.7705398;3982827.369751462;2.8092685;1.0552363688745432
1;4177380.2272201898;2.7556021;3997580.419170904;2.8186898;1.0449771584799228
2;4168186.2945918166;2.7512505;3969764.6703780782;2.8165076;1.0499832208428719
3;4196785.473615796;2.7576761;4003765.4206849365;2.816883;1.0482096308474134
4;4191986.383414364;2.753353;4049511.7400762527;2.8201628;1.0351831658933353
5;4236296.516946674;2.7643185;4046214.4365576357;2.8210015;1.0469777574494428
6;4181361.396426558;2.758206;3990112.3985127313;2.8164825;1.0479307294664462
7;4180493.3349644225;2.7596872;4028466.8997712648;2.8159652;1.0377380375650573
8;4191386.6700404556;2.759833;3976482.4316073707;2.8186858;1.0540438043243703
9;4195073.645602026;2.7504203;4045986.3131449884;2.8180182;1.0368482048425791
10;4193751.1613011877;2.762687;4033432.193438469;2.8263922;1.039747530186208
11;4198323.465509451;2.755673;4035647.197194242;2.818932;1.0403098339290682
12;4201919.509486058;2.772484;3969595.7232147795;2.8188858;1.0585258052633961
13;4205172.909118054;2.7638304;4049884.927926367;2.8212724;1.038343800862312
14;4225097.762485054;2.7585022;4070600.4972260506;2.8177178;1.0379544161516925
15;4183091.8308040397;2.7697344;4004118.793550908;2.828157;1.0446972346428354
16;4166965.714709263;2.755761;3999588.0332400147;2.8275187;1.0418487304387842
17;4191857.1122009894;2.7635298;3984943.0754589243;2.8170626;1.0519239629836459
18;4190722.603711229;2.7636175;4020620.962621447;2.8248234;1.0423073059289019
19;4216447.776754544;2.7584436;4101295.1172544793;2.8219738;1.0280771454401338
20;4159550.699339017;2.7629082;3940067.14449241;2.8251238;1.0557055366818837
21;4184974.4582448257;2.7579136;3982220.0119715906;2.813583;1.050914928272095
22;4171277.354111208;2.7558277;3983542.6191723854;2.8254325;1.0471275828794386
23;4198140.293026724;2.7537873;4081319.091611673;2.8281446;1.028623393268895
24;4206924.366118304;2.7670805;4009709.371147502;2.8186316;1.0491843614377376
25;4201544.8350606505;2.7514215;4015371.263116067;2.8258371;1.0463652199871816
26;4163114.8608603296;2.7441032;3465529.3752997;2.4651988;1.2012926193996847
27;4185125.4523273148;2.7586021;3959244.671520979;2.8122015;1.0570514831859485
28;4191299.373774214;2.7628875;3943715.211287752;2.814993;1.0627794222508318
29;4224426.253389317;2.7755089;4033094.7471075617;2.8248193;1.0474403698100505
30;4228574.946905118;2.7744367;4043152.0991910454;2.8311114;1.0458609627253876
31;4218807.603041035;2.7681696;4079941.5590674705;2.8295634;1.0340362826190346
32;4205244.5884431545;2.7645688;4034187.505717131;2.8217442;1.0424018671624973
33;4165730.4355530855;2.766509;3934165.803158225;2.8219569;1.0588599067708249
34;4197169.741002538;2.7540627;3998538.477991329;2.8176174;1.0496759663823447
35;4188442.1536014467;2.7673852;3995625.1138433884;2.8226037;1.0482570397032538
36;4198528.883432143;2.742263;4017807.1619718727;2.8084884;1.044980187991794
37;4222167.535389875;2.7655578;4067823.9810490785;2.825562;1.0379425351391414
38;4185002.4574735505;2.755381;4026858.618925843;2.8235133;1.0392722599706994
39;4209245.973774277;2.7606134;3941879.002110904;2.8041031;1.0678272903658879
40;4188658.1836376814;2.756036;4005585.739356236;2.8125439;1.0457042880102894
41;4199812.754189432;2.7645855;4020050.836263604;2.8236845;1.044716329531023
42;4197968.2993977405;2.7697759;3911217.739367524;2.7989917;1.0733149057757614
43;4184366.352666679;2.7562907;3964217.5860983175;2.8116925;1.0555339765759522
44;4171115.300112529;2.7459595;4009925.874495404;2.8129358;1.040197607303005
45;4177160.4137687315;2.764715;3937139.770222812;2.8209472;1.060963201093655
46;4217577.982983716;2.766751;3971932.5867465693;2.8205843;1.0618453085172717
47;4214888.529705018;2.7621863;4068300.9588155253;2.8258457;1.0360316437681079
48;4198605.324720326;2.7654452;3994652.2209004415;2.8200877;1.0510565357236308
49;4202063.2022793675;2.7678022;4031770.579863491;2.8243728;1.0422376767334918
50;4196834.599607808;2.7588484;4020651.33101013;2.8186274;1.0438195839661168
51;4212458.965015473;2.7686663;4071064.149513086;2.8343658;1.0347316599074712
52;4186330.140558923;2.7618191;4006548.715061844;2.8182392;1.0448718930637797
53;4213066.9372406835;2.770331;4031035.6288497574;2.8260584;1.045157454597559
54;4211976.61614639;2.7637343;3992974.2670638952;2.8139832;1.0548469222276085
55;4184565.8120302246;2.7535412;3997921.8245187774;2.8192823;1.0466852519143275
56;4205668.958307856;2.768445;3964344.692753865;2.809794;1.06087368386384
57;4160661.4518165803;2.7675939;3922383.56668269;2.818819;1.0607482366482102
58;4194920.714252697;2.7684617;3963195.9785876265;2.8171418;1.0584691589608575
59;4206161.321555318;2.7607553;4082113.3884691442;2.8234296;1.0303881644827837
60;4196747.777791175;2.7686784;4027611.1074220194;2.824819;1.041994290376614
61;4203469.508093679;2.7621863;4033005.0386648383;2.828545;1.0422673584075846
62;4192582.3855048083;2.7527232;4015945.835527162;2.815748;1.0439837978926476
63;4202905.64251172;2.7567663;4051444.336554659;2.8180597;1.0373845210189567
64;4216775.348037562;2.7601461;4018627.8882611734;2.8160112;1.0493072424931897
65;4220470.783524836;2.7658498;4059175.2066316996;2.8254325;1.0397360470249275
66;4172910.711305195;2.7532783;3966058.4862735705;2.819612;1.0521556164003973
67;4211935.055494719;2.7635715;4028855.0567159452;2.8177843;1.0454421904490176
68;4203202.101525712;2.7724216;4034203.672139781;2.8255703;1.0418913974405988
69;4182243.619851976;2.7752335;3855446.531266227;2.8171124;1.0847624486387109
70;4205227.725824407;2.7609556;4051599.346712808;2.824039;1.037917959295813
71;4188911.9976923936;2.7565246;3949853.20423627;2.8089263;1.0605234627959668
