;Stoch-Stoch Value;Stoch-Stoch Mean Stopping Time;Stoch-Determ Value;Stoch-Determ Mean Stopping Time;Rel Improvement
0;3899862.1593849296;2.810804;3899299.746772785;2.8190901;1.0001442342596538
1;3891374.374654644;2.813416;3891119.501232898;2.8193781;1.0000655013092417
2;3882386.7499314505;2.8072155;3880126.688153802;2.8098109;1.0005824711302722
3;3892652.839316899;2.80341;3892135.6324219704;2.8078916;1.0001328851159812
4;3902462.1506317947;2.802868;3901073.25449047;2.808117;1.0003560292388065
5;3917888.811970774;2.8161695;3915469.4060811503;2.8195286;1.0006179095374532
6;3886884.181493273;2.8012738;3885327.657791619;2.8047247;1.000400615813838
7;3905349.968745173;2.8117137;3903620.8598925048;2.8162282;1.0004429499981502
8;3882137.4808546477;2.8160446;3879898.7596761878;2.8183978;1.0005770050501643
9;3887130.494705628;2.808025;3885426.00822267;2.813758;1.0004386871553728
10;3912530.9880800094;2.8017457;3910478.9780053557;2.8078413;1.000524746478934
11;3883168.0057468787;2.8017704;3881813.793052397;2.8067398;1.0003488608075186
12;3904167.9168953802;2.8075035;3905097.7489333632;2.813057;0.9997618927622908
13;3883716.989740612;2.808417;3881848.492603325;2.8123977;1.0004813421082372
14;3915547.1419195174;2.8142505;3913416.0295269233;2.8170583;1.0005445657646708
15;3885463.1443310236;2.801487;3882343.609805947;2.8028846;1.0008035183998647
16;3875414.131126784;2.8028927;3872716.1662905808;2.8082254;1.0006966595847346
17;3894346.6899968605;2.8104284;3893362.9949144484;2.8136868;1.0002526594832533
18;3912011.3479188215;2.8097816;3911421.121630892;2.8129067;1.0001508981696359
19;3907760.2410261664;2.8062477;3905734.379866317;2.809982;1.0005186889232132
20;3888589.747127623;2.8102531;3885434.1960870773;2.81405;1.0008121488825428
21;3899004.521947655;2.806677;3896549.075457775;2.8137622;1.0006301592620366
22;3891599.006680426;2.8087385;3890523.899891055;2.8112085;1.0002763398496026
23;3903145.6886214144;2.8089387;3903008.590719522;2.8137958;1.0000351262106413
24;3888951.0814347747;2.8158233;3888812.1431273674;2.821815;1.000035727698406
25;3919072.8027056917;2.8078375;3920385.847220684;2.8140292;0.9996650726315821
26;3881286.484468155;2.8025255;3880843.3391146543;2.8067482;1.0001141879006128
27;3885392.6816109;2.8054464;3883478.2330044173;2.8106246;1.000492972663066
28;3887052.2345793396;2.8132114;3886437.600299575;2.8171587;1.000158148500755
29;3912166.7777266144;2.8019874;3911928.152797589;2.8082087;1.0000609993127954
30;3912983.4689016906;2.8107162;3912248.882923951;2.816078;1.0001877656559495
31;3911443.6434046333;2.809527;3910967.265688406;2.8152184;1.000121805600473
32;3907269.991807772;2.818911;3905932.2770812577;2.8223574;1.0003424828265364
33;3892732.6366482466;2.8036857;3890972.5037301704;2.808751;1.0004523632373112
34;3902604.200806753;2.8100653;3900992.6633048966;2.8140125;1.0004131095956716
35;3900044.0484793205;2.8091013;3896352.760927082;2.812427;1.0009473699581966
36;3898455.0767838396;2.8078833;3898634.9298417876;2.8117757;0.999953867684155
37;3894296.9973994317;2.809131;3892885.901987246;2.8105035;1.0003624805472633
38;3893695.652388262;2.8074741;3893881.313634319;2.8103032;0.9999523197470331
