;Stoch-Stoch Value;Stoch-Stoch Mean Stopping Time;Stoch-Determ Value;Stoch-Determ Mean Stopping Time;Rel Improvement
0;2014986.5916867512;2.244513;1955685.3060466447;2.2828538;1.0303225091770936
1;2006031.7676195072;2.2225368;1937371.9584754857;2.2636437;1.0354396629122524
2;2006178.808299833;2.2279317;1941927.2507065192;2.257285;1.0330864905314745
3;2011339.8267063056;2.220505;1952077.4770347774;2.249441;1.0303586053159879
4;2013647.9269954003;2.2235842;1962562.3130011742;2.2668986;1.0260300596092184
5;2019021.987788201;2.2355258;1956245.322775616;2.272548;1.0320903847189853
6;2007119.9751781742;2.2143672;1951907.9009042857;2.2706578;1.0282862087131825
7;2011986.8328384145;2.2333143;1957776.9794734002;2.2773254;1.0276894937132193
8;1986676.721295959;2.2289374;1932942.9884713334;2.2693145;1.0277989227541164
9;2009844.882352615;2.2253866;1949992.0923194587;2.2578318;1.0306938629489328
10;2017138.2561018234;2.2354379;1963298.3805161258;2.2689638;1.02742317526465
11;2000218.6148017086;2.215498;1937601.9020958366;2.2545438;1.0323166036522475
12;2007027.212813152;2.2249653;1951316.9789242665;2.2663894;1.0285500687436224
13;2004675.1754523292;2.2255871;1941598.0762662273;2.257694;1.032487207294417
14;2031997.1792934854;2.2383337;1988778.6870543435;2.2821362;1.0217311722618843
15;1998810.2484362025;2.225716;1938858.102721429;2.2713757;1.0309213684233123
16;2002715.573900813;2.2204716;1941908.7476150284;2.2658179;1.0313129164078718
17;2003631.9062880895;2.23553;1943921.2098699303;2.2858622;1.0307166237576855
18;2019186.3381627973;2.2401822;1967159.083764914;2.2851655;1.026447914064128
19;2017259.7008372466;2.2297678;1952766.17203229;2.2673993;1.0330267544208003
20;2002607.7407639623;2.2172754;1944408.4684599827;2.2556663;1.0299316081204248
21;2018558.756640059;2.2287118;1957208.5316045184;2.263552;1.0313457784619637
22;1999685.571793301;2.2244563;1934529.9038982086;2.2612824;1.0336803622232975
23;2006845.7897866485;2.2249694;1949567.4242645786;2.2755563;1.0293800382634504
24;2005469.9176967072;2.2340276;1950421.8147675102;2.2708373;1.028223691158704
25;2024129.0476690277;2.2310903;1968691.9251128426;2.2779095;1.0281593690963138
26;2002798.838822097;2.2273476;1932237.8134921913;2.2665439;1.0365177747983199
27;2003742.4153936973;2.2360432;1937635.6683124213;2.2678704;1.034117222428534
28;2000984.4388342132;2.2228956;1947164.4597739594;2.2623086;1.0276401814906284
29;2015128.44854426;2.2475677;1953322.806275997;2.2773962;1.0316412843129064
30;2008698.406505725;2.2200167;1949865.9193904926;2.262676;1.0301725808580844
31;2023444.9891036744;2.243783;1962902.5482882573;2.2765286;1.0308433247836033
32;2006123.6852359837;2.2307107;1945706.7699821163;2.2724686;1.0310513979732017
33;2007888.3744990898;2.227911;1953189.835850445;2.2687638;1.028004722144598
