;Stoch-Stoch Value;Stoch-Stoch Mean Stopping Time;Stoch-Determ Value;Stoch-Determ Mean Stopping Time;Rel Improvement
0;2729120.3469014913;2.4902546;2495743.63992339;2.484463;1.0935098874919962
1;2716015.1781738834;2.4792225;2501937.0847903155;2.5244856;1.0855649387368627
2;2706108.806886708;2.4705813;2467119.213133186;2.5189693;1.0968699009278966
3;2728513.2369012656;2.4718747;2504609.3050242825;2.504637;1.0893967499952302
4;2721859.0142675047;2.4690459;2542089.921696481;2.5298011;1.0707170470394114
5;2755437.051709607;2.4934757;2529053.0779794767;2.533477;1.0895133343389511
6;2716452.845400321;2.4682739;2497192.319003946;2.5191407;1.0878028194816132
7;2714723.2529379204;2.4726508;2529185.4980491945;2.521815;1.0733586979016898
8;2722597.475949552;2.4624994;2477103.7257335936;2.4955535;1.0991051556160634
9;2730964.6829009983;2.4752462;2545929.887414783;2.5377958;1.072678668961346
10;2728029.134208942;2.4871044;2518568.5763527937;2.538943;1.083166509668549
11;2729675.841084792;2.473602;2536641.147980058;2.5258498;1.0760985420655376
12;2725286.482477103;2.4801657;2514761.9830057784;2.5016704;1.083715477207785
13;2740285.2541378587;2.4785006;2552743.754072636;2.5302808;1.0734666375213022
14;2751146.588572247;2.4671474;2564075.535982048;2.5186398;1.072958479563103
15;2721235.5091444748;2.467398;2499238.5230896487;2.5237675;1.0888258499554437
16;2709704.1259813355;2.4623406;2493960.7248414643;2.534758;1.0865063346791821
17;2723304.1536723683;2.4714658;2501636.0390966106;2.4925454;1.088609258545782
18;2724713.683207364;2.4754045;2511912.4204057744;2.5211723;1.0847168321128065
19;2738709.167454308;2.473523;2591915.8908568514;2.5344949;1.0566350463436254
20;2703848.5819696714;2.4711945;2451544.843805553;2.5176258;1.1029162239481882
21;2724426.762711606;2.467114;2483132.162928538;2.512819;1.0971734825014274
22;2706187.7815994057;2.4660127;2482651.9585353513;2.5135286;1.0900391302516403
23;2733171.516938115;2.4684992;2574132.474543234;2.5476968;1.0617835499795332
24;2735828.815265739;2.4829152;2520162.1169004915;2.5097399;1.0855765178434205
25;2733289.640183648;2.456032;2507372.570677251;2.5197663;1.090101117061106
26;2715278.426863292;2.4686704;2471605.2227763482;2.5242558;1.0985890472480984
27;2721276.9623938305;2.4723003;2455550.0022562006;2.5035899;1.108214843881605
28;2720969.306045852;2.4864826;2448972.889802545;2.5065188;1.1110655072483215
29;2742910.6515885396;2.493213;2522237.3796734684;2.5302434;1.087491079822011
30;2748375.2434321493;2.4891114;2523274.45305719;2.5440583;1.089209792498881
31;2743476.0174209466;2.492178;2566278.1272610603;2.555858;1.0690485915293235
32;2735585.5964215933;2.470114;2535490.8822686207;2.5184937;1.078917544350993
33;2705954.529657048;2.4847093;2440670.312083131;2.5190694;1.1086931800090176
34;2729671.1197637348;2.4795144;2492589.424485659;2.52746;1.095114619740071
35;2639566.368527235;2.4173324;2491399.2900601057;2.5475216;1.059471429994489
36;2738974.1249807556;2.4688077;2519979.1883542486;2.5094938;1.0869034703296612
37;2745873.8503798335;2.487146;2564621.889409712;2.5303562;1.0706739506975975
38;2721728.596846948;2.4674895;2529446.5651085284;2.5244856;1.0760174317934919
39;2744422.7696966003;2.4679863;2497516.916475724;2.4801571;1.0988605328725012
40;2725775.1484753625;2.4692085;2504279.431105056;2.5117803;1.0884468860060748
41;2730271.5094370316;2.4874797;2516979.3443685006;2.5424352;1.0847413251704872
42;2731105.1863773735;2.4853394;2467969.5981184724;2.4704938;1.106620271359708
43;2720273.5207174458;2.4596746;2494839.413431377;2.4954617;1.0903601675011254
44;2720999.5212781536;2.465136;2515446.282995749;2.5248194;1.0817164093989728
45;2713667.7731063776;2.468562;2441187.718538703;2.5119598;1.111617821316413
46;2742519.9513103575;2.486049;2464138.621903653;2.5141668;1.112973079895823
47;2742955.082568081;2.4672601;2563389.6270969403;2.5240097;1.0700500047175818
48;2731772.5485564405;2.4756927;2488330.699377977;2.510399;1.0978333986070736
49;2732235.7316667764;2.478405;2524838.8716369076;2.5208762;1.0821426120928694
50;2734368.326708421;2.4702015;2527377.769764214;2.5159192;1.081899334330031
51;2737811.63251081;2.4855897;2545094.103265525;2.54836;1.0757211802101996
52;2721806.5341012706;2.4672725;2530381.259048185;2.5162532;1.0756507638398694
53;2742729.4231607895;2.4852686;2522995.6325396574;2.529163;1.0870924181505408
54;2741057.8026984315;2.483925;2524318.326742013;2.5260708;1.0858605959717256
55;2718027.8782855337;2.4822433;2489359.778279633;2.5338528;1.0918581966339678
56;2735844.865114401;2.4748707;2498061.057973845;2.480353;1.0951873479559464
57;2696800.5749015445;2.4801364;2430764.9072524025;2.5176508;1.1094452478129009
58;2727181.6156904195;2.4848099;2480575.5128531847;2.4968011;1.0994148743142214
59;2734133.4807366035;2.4803364;2570753.35088903;2.551811;1.06355340538254
60;2736551.299901546;2.4754298;2530992.2116912627;2.513516;1.0812167999809545
61;2729091.8887854507;2.4787927;2528613.578849519;2.5355382;1.0792838856885147
62;2727065.8365716753;2.4661586;2517070.681471556;2.5121434;1.083428390249792
63;2734870.43090732;2.4811375;2545741.135502473;2.5325592;1.0742924301168262
64;2745478.533678441;2.493004;2536616.0847614445;2.5207136;1.0823390067467142
65;2748599.1873229183;2.4769444;2558440.6287021604;2.5361183;1.0743259610902993
66;2717807.455368555;2.4664214;2478245.882981843;2.5161698;1.0966657804343733
67;2738864.2807609467;2.4843462;2544979.9384686747;2.517705;1.076183053297046
68;2727684.162178419;2.4908137;2521801.68845462;2.538726;1.081641024616002
69;2714252.464362251;2.4959958;2345844.360971643;2.4769776;1.157047121079258
70;2734132.5840268587;2.4678733;2537403.7639675587;2.5330472;1.0775315394628757
71;2719439.3739494905;2.4653993;2460971.0486592776;2.5026386;1.1050269670709962
72;2719947.4331769515;2.4914231;2444891.566990616;2.522128;1.1125022761336194
73;2735295.9427547017;2.4692628;2545039.131037781;2.5262086;1.0747559475202806
74;2727681.2758886213;2.4716413;2544019.228765467;2.5260293;1.0721936552391074
75;2728945.784719118;2.4729598;2439529.3736483552;2.4098263;1.1186361657281199
76;2737452.57479605;2.4691296;2533409.4036737056;2.5247524;1.0805409385575266
77;2734917.23223584;2.4801238;2527391.8101844196;2.5183058;1.0821105066555856
78;2740854.9128230643;2.481651;2522968.440646436;2.5303438;1.0863611564323814
79;2719167.1181845204;2.4715366;2494680.552702546;2.5179179;1.0899860967123758
80;2712860.6567946207;2.4776704;2384501.047811355;2.5181015;1.137705793538927
81;2730273.004980692;2.481609;2517490.389975793;2.52948;1.0845217188721603
82;2722596.599756705;2.4768777;2451934.755882627;2.513253;1.1103870497470263
83;2732169.485142286;2.469217;2536110.667433895;2.523993;1.0773068857861665
84;2727361.090425507;2.4635675;2513744.440525359;2.511647;1.0849794618960962
85;2727198.6374078314;2.4960961;2431770.1438984033;2.495182;1.1214870139970643
86;2722172.309148098;2.483516;2519754.9794048537;2.5197704;1.080332147926166
87;2715741.768278215;2.4897163;2395459.3657688918;2.5269806;1.133703959702326
88;2732836.7651105546;2.4690292;2544253.6157281203;2.5244102;1.0741212071849469
89;2720959.975437937;2.490751;2473843.1930088005;2.5277565;1.0998918537470364
90;2742094.648461043;2.4851305;2565420.184845229;2.532342;1.0688676516461075
91;2726036.9549166085;2.4793644;2485557.1221342166;2.5145133;1.096750877556137
92;2739921.077861109;2.4721544;2552510.0373547296;2.5377953;1.0734222540807719
93;2725946.3695378336;2.4821765;2537165.2007909724;2.5295048;1.074406336918072
94;2729997.752866749;2.4702265;2554855.957878982;2.5194492;1.0685525124998312
95;2735520.273113203;2.487872;2525656.170449139;2.5364563;1.0830929027947394
96;2735432.7623008257;2.4683325;2516423.9709100686;2.5177763;1.0870317537595036
97;2734751.4793411964;2.474128;2523489.2380407895;2.5147135;1.0837183048438235
